Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
INBX,2024-05-29,2025-08-15,304,151,0.5,0.8600000000000001,2025-06-20,40,24,0.6,0.5630252100840338,0.5809,25
SVRA,2024-01-02,2025-08-15,406,192,0.47,-0.30000000000000004,2025-06-20,40,26,0.65,0.4893617021276595,0.5584,26
AEHR,2024-01-02,2025-08-15,406,180,0.44,-0.27,2025-06-20,40,20,0.5,0.6222222222222222,0.5545,27
AMLX,2024-01-02,2025-08-15,406,203,0.5,-0.47,2025-06-20,40,22,0.55,0.5588235294117647,0.5544,28
SCS,2024-01-02,2025-08-15,406,199,0.49,0.29000000000000004,2025-06-20,40,21,0.52,0.5925925925925926,0.5539,29
SOUN,2024-01-02,2025-08-15,406,181,0.45,6.5,2025-06-20,40,19,0.48,0.6304347826086958,0.545,30
BWMX,2024-01-02,2025-08-15,406,181,0.45,0.1299999999999999,2025-06-20,40,24,0.6,0.48684210526315774,0.5375,31
IVZ,2024-01-02,2025-08-15,406,218,0.54,0.29000000000000004,2025-06-20,40,26,0.65,0.43333333333333335,0.52,32
CLF,2024-01-02,2025-08-15,406,186,0.46,-0.47,2025-06-20,40,21,0.52,0.5142857142857145,0.5171,33
BW,2024-01-02,2025-08-15,406,182,0.45,0.06000000000000005,2025-06-20,40,18,0.45,0.606060606060606,0.5165,34
ALB,2024-01-02,2025-08-15,406,195,0.48,-0.42000000000000004,2025-06-20,40,24,0.6,0.44999999999999973,0.5143,35
CLS,2024-01-02,2025-08-15,406,231,0.57,5.91,2025-06-20,40,24,0.6,0.44560669456066937,0.5114,36
HOOD,2024-01-02,2025-08-15,406,231,0.57,8.23,2025-06-20,40,23,0.57,0.4535433070866144,0.5051,37
MBI,2024-01-02,2025-08-15,406,201,0.5,0.09000000000000008,2025-06-20,40,23,0.57,0.45333333333333337,0.505,38
RGTI,2024-01-02,2025-08-15,406,190,0.47,17.1,2025-06-20,40,20,0.5,0.5058236272878538,0.5029,39
DDD,2024-01-02,2025-08-15,406,169,0.42,-0.6699999999999999,2025-06-20,40,20,0.5,0.5,0.5,40
RBCN,2024-01-02,2025-08-15,406,122,0.3,3.6399999999999997,2025-06-20,40,17,0.42,0.616724738675958,0.4997,41
POWL,2024-01-02,2025-08-15,406,210,0.52,1.8399999999999999,2025-06-20,40,22,0.55,0.44897959183673475,0.4944,42
GPRO,2024-01-02,2025-08-15,406,167,0.41,-0.61,2025-06-20,40,22,0.55,0.4444444444444444,0.4916,43
BYON,2024-01-02,2025-08-15,406,165,0.41,-0.6699999999999999,2025-06-20,40,19,0.48,0.5,0.4898,44
RKLB,2024-01-02,2025-08-15,406,209,0.51,7.34,2025-06-20,40,20,0.5,0.47349823321554774,0.4864,45
PX,2024-01-02,2025-08-15,406,213,0.52,0.33000000000000007,2025-06-20,40,25,0.62,0.40000000000000013,0.4863,46
NIO,2024-01-02,2025-08-15,406,185,0.46,-0.43000000000000005,2025-06-20,40,22,0.55,0.4249999999999998,0.4795,47
SPTN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,18,0.45,0.5128205128205128,0.4794,48
AMD,2024-01-02,2025-08-15,406,205,0.5,0.28,2025-06-20,40,26,0.65,0.37634408602150526,0.4767,49
CYD,2024-01-02,2025-08-15,406,208,0.51,2.71,2025-06-20,40,24,0.6,0.39473684210526305,0.4762,50
TME,2024-01-02,2025-08-15,406,208,0.51,1.9900000000000002,2025-06-20,40,25,0.62,0.3842592592592593,0.4745,51
CIA,2024-01-02,2025-08-15,406,207,0.51,0.8700000000000001,2025-06-20,40,23,0.57,0.40601503759398505,0.4742,52
HBI,2024-01-02,2025-08-15,406,193,0.48,0.43999999999999995,2025-06-20,40,19,0.48,0.4545454545454546,0.4669,53
EMBC,2024-01-02,2025-08-15,406,192,0.47,-0.22999999999999998,2025-06-20,40,22,0.55,0.3999999999999999,0.4632,54
UAL,2024-01-02,2025-08-15,406,210,0.52,1.48,2025-06-20,40,25,0.62,0.3626373626373627,0.4576,55
INDI,2024-01-02,2025-08-15,406,180,0.44,-0.4,2025-06-20,40,19,0.48,0.4285714285714286,0.4528,56
VNET,2024-01-02,2025-08-15,406,191,0.47,1.88,2025-06-20,40,19,0.48,0.41871921182266014,0.4473,57
APP,2024-01-02,2025-08-15,406,225,0.55,10.31,2025-06-20,40,24,0.6,0.35125448028673856,0.4431,58
FOR,2024-01-02,2025-08-15,406,195,0.48,-0.17000000000000004,2025-06-20,40,21,0.52,0.3833333333333333,0.4413,59
FSLR,2024-01-02,2025-08-15,406,200,0.49,0.15999999999999992,2025-06-20,40,21,0.52,0.38095238095238093,0.4397,60
CRDO,2024-01-02,2025-08-15,406,220,0.54,5.35,2025-06-20,40,22,0.55,0.36559139784946226,0.4392,61
CTKB,2024-01-02,2025-08-15,406,190,0.47,-0.55,2025-06-20,40,22,0.55,0.36363636363636354,0.4378,62
CRNC,2024-01-02,2025-08-15,406,184,0.45,-0.38,2025-06-20,40,21,0.52,0.37777777777777777,0.4376,63
BHC,2024-01-02,2025-08-15,406,206,0.51,0.07000000000000006,2025-06-20,40,23,0.57,0.35443037974683556,0.4371,64
NUVB,2024-01-02,2025-08-15,406,183,0.45,0.75,2025-06-20,40,19,0.48,0.3999999999999999,0.4364,65
GDOT,2024-01-02,2025-08-15,406,209,0.51,0.3700000000000001,2025-06-20,40,20,0.5,0.38383838383838387,0.4343,66
DHI,2024-01-02,2025-08-15,406,206,0.51,0.1200000000000001,2025-06-20,40,25,0.62,0.3333333333333335,0.4336,67
WOLF,2024-01-02,2025-08-15,406,178,0.44,-0.97,2025-06-20,40,15,0.38,0.5,0.4318,68
MNMD,2024-01-02,2025-08-15,406,195,0.48,1.65,2025-06-20,40,21,0.52,0.35897435897435903,0.4247,69
TPB,2024-01-02,2025-08-15,406,222,0.55,2.82,2025-06-20,40,23,0.57,0.3356643356643356,0.4225,70
LPSN,2024-01-02,2025-08-15,406,171,0.42,-0.73,2025-06-20,40,21,0.52,0.3500000000000001,0.4184,71
CELH,2024-01-02,2025-08-15,406,189,0.47,-0.030000000000000027,2025-06-20,40,23,0.57,0.3287671232876712,0.417,72
SHOP,2024-01-02,2025-08-15,406,214,0.53,0.9199999999999999,2025-06-20,40,22,0.55,0.33333333333333326,0.4151,73
ABCL,2024-01-02,2025-08-15,406,184,0.45,-0.19999999999999996,2025-06-20,40,22,0.55,0.3333333333333335,0.4151,73
TILE,2024-01-02,2025-08-15,406,202,0.5,1.12,2025-06-20,40,23,0.57,0.32499999999999996,0.414,75
TARS,2024-01-02,2025-08-15,406,201,0.5,1.69,2025-06-20,40,22,0.55,0.33168316831683176,0.4138,76
TBBK,2024-01-02,2025-08-15,406,219,0.54,0.72,2025-06-20,40,28,0.7,0.29323308270676685,0.4133,77
TIGR,2024-01-02,2025-08-15,406,193,0.48,1.63,2025-06-20,40,21,0.52,0.34183673469387754,0.4125,78
TRIP,2024-01-02,2025-08-15,406,204,0.5,-0.16000000000000003,2025-06-20,40,19,0.48,0.35483870967741926,0.408,79
AEO,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,19,0.48,0.35416666666666674,0.4076,80
UP,2024-01-02,2025-08-15,406,186,0.46,-0.53,2025-06-20,40,20,0.5,0.34285714285714297,0.4068,81
CDXS,2024-01-02,2025-08-15,406,193,0.48,-0.040000000000000036,2025-06-20,40,22,0.55,0.31506849315068486,0.4006,82
VC,2024-01-02,2025-08-15,406,188,0.46,-0.040000000000000036,2025-06-20,40,20,0.5,0.33333333333333326,0.4,83
URI,2024-01-02,2025-08-15,406,210,0.52,0.6299999999999999,2025-06-20,40,25,0.62,0.2936507936507935,0.3985,84
LVS,2024-01-02,2025-08-15,406,212,0.52,0.08000000000000007,2025-06-20,40,26,0.65,0.2857142857142858,0.3969,85
SNPS,2024-01-02,2025-08-15,406,212,0.52,0.24,2025-06-20,40,21,0.52,0.3191489361702129,0.3955,86
GILT,2024-01-02,2025-08-15,406,185,0.46,0.41999999999999993,2025-06-20,40,18,0.45,0.35238095238095224,0.3953,87
CHRW,2024-01-02,2025-08-15,406,206,0.51,0.44999999999999996,2025-06-20,40,22,0.55,0.30630630630630606,0.3935,88
CDE,2024-01-02,2025-08-15,406,206,0.51,2.65,2025-06-20,40,21,0.52,0.31294964028776984,0.3907,89
EBAY,2024-01-02,2025-08-15,406,224,0.55,1.3599999999999999,2025-06-20,40,23,0.57,0.29670329670329654,0.3903,90
CMI,2024-01-02,2025-08-15,406,220,0.54,0.71,2025-06-20,40,29,0.72,0.2666666666666666,0.3892,91
BBVA,2024-01-02,2025-08-15,406,228,0.56,1.33,2025-06-20,40,24,0.6,0.28729281767955794,0.3885,92
AES,2024-01-02,2025-08-15,406,202,0.5,-0.25,2025-06-20,40,23,0.57,0.2931034482758621,0.3871,93
GLW,2024-01-02,2025-08-15,406,222,0.55,1.23,2025-06-20,40,22,0.55,0.2965116279069768,0.3853,94
JMIGX,2024-01-02,2025-08-15,406,209,0.51,0.27,2025-06-20,40,24,0.6,0.2828282828282829,0.3844,95
WDC,2024-01-02,2025-08-15,406,217,0.53,0.96,2025-06-20,40,27,0.68,0.26451612903225796,0.3809,96
NCLH,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.2912621359223302,0.3808,97
PLTR,2024-01-02,2025-08-15,406,220,0.54,9.69,2025-06-20,40,22,0.55,0.2910628019323671,0.3807,98
MHK,2024-01-02,2025-08-15,406,202,0.5,0.21999999999999997,2025-06-20,40,23,0.57,0.28421052631578947,0.3793,99
WS,2024-01-02,2025-08-15,406,199,0.49,0.20999999999999996,2025-06-20,40,22,0.55,0.2872340425531916,0.3774,100
JMCGX,2024-01-02,2025-08-15,406,209,0.51,0.26,2025-06-20,40,24,0.6,0.2727272727272727,0.375,101
JBLU,2024-01-02,2025-08-15,406,211,0.52,-0.010000000000000009,2025-06-20,40,19,0.48,0.30263157894736836,0.3712,102
OSK,2024-01-02,2025-08-15,406,210,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.27884615384615397,0.3701,103
KELYA,2024-01-02,2025-08-15,406,201,0.5,-0.35,2025-06-20,40,27,0.68,0.25,0.3656,104
PHM,2024-01-02,2025-08-15,406,203,0.5,0.28,2025-06-20,40,23,0.57,0.26732673267326734,0.364,105
INCY,2024-01-02,2025-08-15,406,217,0.53,0.33000000000000007,2025-06-20,40,23,0.57,0.2666666666666666,0.3633,106
Z,2024-01-02,2025-08-15,406,209,0.51,0.49,2025-06-20,40,26,0.65,0.25210084033613445,0.3633,106
DAL,2024-01-02,2025-08-15,406,204,0.5,0.52,2025-06-20,40,21,0.52,0.277310924369748,0.3617,108
NKE,2024-01-02,2025-08-15,406,198,0.49,-0.26,2025-06-20,40,21,0.52,0.27586206896551735,0.3605,109
NVDA,2024-01-02,2025-08-15,406,227,0.56,2.75,2025-06-20,40,25,0.62,0.2541806020066888,0.3605,109
GCI,2024-01-02,2025-08-15,406,193,0.48,0.78,2025-06-20,40,20,0.5,0.28057553956834536,0.3594,111
EXPE,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-20,40,23,0.57,0.26126126126126104,0.3583,112
APLD,2024-01-02,2025-08-15,406,195,0.48,1.02,2025-06-20,40,14,0.35,0.3648648648648649,0.3573,113
LOB,2024-01-02,2025-08-15,406,203,0.5,-0.22999999999999998,2025-06-20,40,27,0.68,0.24193548387096775,0.3569,114
THRM,2024-01-02,2025-08-15,406,181,0.45,-0.32999999999999996,2025-06-20,40,22,0.55,0.26415094339622636,0.3569,114
BILI,2024-01-02,2025-08-15,406,204,0.5,1.1400000000000001,2025-06-20,40,23,0.57,0.2588235294117649,0.356,116
MTCH,2024-01-02,2025-08-15,406,204,0.5,0.07000000000000006,2025-06-20,40,23,0.57,0.2588235294117649,0.356,116
BWA,2024-01-02,2025-08-15,406,216,0.53,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.3544,118
CUBI,2024-01-02,2025-08-15,406,205,0.5,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.3544,118
SANA,2024-01-02,2025-08-15,406,179,0.44,-0.20999999999999996,2025-06-20,40,20,0.5,0.27419354838709675,0.3542,120
IOVA,2024-01-02,2025-08-15,406,179,0.44,-0.69,2025-06-20,40,18,0.45,0.29166666666666674,0.3539,121
KGC,2024-01-02,2025-08-15,406,229,0.56,2.33,2025-06-20,40,25,0.62,0.24719101123595522,0.3535,122
BX,2024-01-02,2025-08-15,406,210,0.52,0.3999999999999999,2025-06-20,40,24,0.6,0.24999999999999978,0.3529,123
TEL,2024-01-02,2025-08-15,406,217,0.53,0.5,2025-06-20,40,26,0.65,0.2396694214876034,0.3502,124
CCL,2024-01-02,2025-08-15,406,210,0.52,0.72,2025-06-20,40,22,0.55,0.2554744525547443,0.3489,125
AMWD,2024-01-02,2025-08-15,406,192,0.47,-0.31000000000000005,2025-06-20,40,22,0.55,0.2545454545454544,0.348,126
TMCI,2024-01-02,2025-08-15,406,187,0.46,-0.44999999999999996,2025-06-20,40,23,0.57,0.25,0.3476,127
LEN,2024-01-02,2025-08-15,406,203,0.5,-0.050000000000000044,2025-06-20,40,23,0.57,0.25,0.3476,127
TER,2024-01-02,2025-08-15,406,205,0.5,0.050000000000000044,2025-06-20,40,20,0.5,0.2650602409638556,0.3465,129
LNC,2024-01-02,2025-08-15,406,224,0.55,0.6399999999999999,2025-06-20,40,24,0.6,0.2424242424242422,0.3453,130
AMBA,2024-01-02,2025-08-15,406,210,0.52,0.1100000000000001,2025-06-20,40,17,0.42,0.2906976744186047,0.3436,131
AAL,2024-01-02,2025-08-15,406,202,0.5,-0.020000000000000018,2025-06-20,40,24,0.6,0.240506329113924,0.3434,132
RCKY,2024-01-02,2025-08-15,406,194,0.48,-0.050000000000000044,2025-06-20,40,19,0.48,0.2666666666666666,0.3429,133
TMO,2024-01-02,2025-08-15,406,199,0.49,-0.09999999999999998,2025-06-20,40,25,0.62,0.23287671232876717,0.3386,134
IDXX,2024-01-02,2025-08-15,406,198,0.49,0.18999999999999995,2025-06-20,40,23,0.57,0.23958333333333326,0.3374,135
MLKN,2024-01-02,2025-08-15,406,194,0.48,-0.16000000000000003,2025-06-20,40,20,0.5,0.25373134328358193,0.3366,136
GOOGL,2024-01-02,2025-08-15,406,231,0.57,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.336,137
GOOG,2024-01-02,2025-08-15,406,234,0.58,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.336,137
IX,2024-01-02,2025-08-15,406,216,0.53,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.336,137
IQV,2024-01-02,2025-08-15,406,194,0.48,-0.17000000000000004,2025-06-20,40,22,0.55,0.23880597014925353,0.333,140
PWP,2024-01-02,2025-08-15,406,208,0.51,0.8500000000000001,2025-06-20,40,25,0.62,0.22516556291390732,0.3304,141
WYNN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,21,0.52,0.24210526315789482,0.3304,141
ALLE,2024-01-02,2025-08-15,406,217,0.53,0.3799999999999999,2025-06-20,40,26,0.65,0.22123893805309747,0.3301,143
SOC,2024-01-02,2025-08-15,406,205,0.5,1.33,2025-06-20,40,20,0.5,0.2459893048128341,0.3297,144
EL,2024-01-02,2025-08-15,406,193,0.48,-0.35,2025-06-20,40,24,0.6,0.2264150943396226,0.3288,145
ASYS,2024-01-02,2025-08-15,406,184,0.45,0.16999999999999993,2025-06-20,40,20,0.5,0.24468085106382986,0.3286,146
AVGO,2024-01-02,2025-08-15,406,220,0.54,1.88,2025-06-20,40,24,0.6,0.225531914893617,0.3278,147
ARQT,2024-01-02,2025-08-15,406,201,0.5,3.92,2025-06-20,40,25,0.62,0.22084367245657566,0.3257,148
ALK,2024-01-02,2025-08-15,406,203,0.5,0.5,2025-06-20,40,24,0.6,0.2195121951219512,0.3214,149
ORCL,2024-01-02,2025-08-15,406,228,0.56,1.4300000000000002,2025-06-20,40,27,0.68,0.20895522388059717,0.3197,150
TLK,2024-01-02,2025-08-15,406,194,0.48,-0.12,2025-06-20,40,19,0.48,0.23943661971830998,0.3195,151
SRAD,2024-01-02,2025-08-15,406,228,0.56,1.81,2025-06-20,40,23,0.57,0.22173913043478266,0.3193,152
MFG,2024-01-02,2025-08-15,406,212,0.52,1.0699999999999998,2025-06-20,40,22,0.55,0.2248520710059172,0.3192,153
AUR,2024-01-02,2025-08-15,406,194,0.48,0.71,2025-06-20,40,23,0.57,0.22142857142857153,0.319,154
AX,2024-01-02,2025-08-15,406,201,0.5,0.6000000000000001,2025-06-20,40,23,0.57,0.22137404580152675,0.3189,155
MAS,2024-01-02,2025-08-15,406,208,0.51,0.1399999999999999,2025-06-20,40,25,0.62,0.21276595744680837,0.3168,156
ACLS,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,21,0.52,0.2264150943396226,0.3155,157
SUMCF,2024-01-02,2025-08-15,406,156,0.38,-0.43999999999999995,2025-06-20,40,23,0.57,0.21739130434782616,0.3147,158
TLYS,2024-01-02,2025-08-15,406,169,0.42,-0.8,2025-06-20,40,17,0.42,0.25,0.3134,159
MGA,2024-01-02,2025-08-15,406,211,0.52,-0.18999999999999995,2025-06-20,40,25,0.62,0.20895522388059695,0.3126,160
OKLO,2024-01-02,2025-08-15,406,201,0.5,5.7,2025-06-20,40,20,0.5,0.2248628884826327,0.3102,161
FAST,2024-01-02,2025-08-15,406,206,0.51,0.6000000000000001,2025-06-20,40,26,0.65,0.20300751879699241,0.3094,162
IHS,2024-01-02,2025-08-15,406,188,0.46,0.5900000000000001,2025-06-20,40,22,0.55,0.2137404580152671,0.3078,163
MLNK,2024-01-02,2025-08-15,406,194,0.48,-0.15000000000000002,2025-06-20,40,16,0.4,0.24999999999999978,0.3077,164
CMA,2024-01-02,2025-08-15,406,208,0.51,0.30000000000000004,2025-06-20,40,25,0.62,0.20370370370370372,0.3067,165
JKS,2024-01-02,2025-08-15,406,191,0.47,-0.24,2025-06-20,40,16,0.4,0.24590163934426235,0.3046,166
EZPW,2024-01-02,2025-08-15,406,197,0.49,0.8400000000000001,2025-06-20,40,22,0.55,0.21052631578947367,0.3045,167
VTRS,2024-01-02,2025-08-15,406,197,0.49,0.0,2025-06-20,40,23,0.57,0.20481927710843384,0.3014,168
RCUS,2024-01-02,2025-08-15,406,192,0.47,-0.47,2025-06-20,40,23,0.57,0.20454545454545459,0.3011,169
C,2024-01-02,2025-08-15,406,220,0.54,0.8700000000000001,2025-06-20,40,25,0.62,0.19871794871794868,0.301,170
NMR,2024-01-02,2025-08-15,406,221,0.54,0.8,2025-06-20,40,24,0.6,0.19999999999999996,0.3,171
AMPH,2024-01-02,2025-08-15,406,186,0.46,-0.52,2025-06-20,40,17,0.42,0.23076923076923062,0.2979,172
ANF,2024-01-02,2025-08-15,406,200,0.49,0.030000000000000027,2025-06-20,40,24,0.6,0.1976744186046513,0.2974,173
LOW,2024-01-02,2025-08-15,406,212,0.52,0.18999999999999995,2025-06-20,40,27,0.68,0.18999999999999995,0.297,174
NEM,2024-01-02,2025-08-15,406,222,0.55,0.76,2025-06-20,40,24,0.6,0.19727891156462585,0.2969,175
DBD,2024-01-02,2025-08-15,406,219,0.54,1.1800000000000002,2025-06-20,40,26,0.65,0.1912568306010929,0.2956,176
IPGP,2024-01-02,2025-08-15,406,214,0.53,-0.26,2025-06-20,40,25,0.62,0.19354838709677424,0.295,177
UOPIX,2024-01-02,2025-08-15,406,227,0.56,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.2945,178
EFXT,2024-01-02,2025-08-15,406,215,0.53,1.21,2025-06-20,40,22,0.55,0.20108695652173902,0.2945,178
RYVLX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.2945,178
RYVYX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.2945,178
REVG,2024-01-02,2025-08-15,406,210,0.52,2.48,2025-06-20,40,22,0.55,0.19999999999999996,0.2933,182
SAN,2024-01-02,2025-08-15,406,231,0.57,1.4500000000000002,2025-06-20,40,26,0.65,0.1893203883495147,0.2932,183
TPR,2024-01-02,2025-08-15,406,217,0.53,1.7400000000000002,2025-06-20,40,25,0.62,0.19130434782608718,0.2924,184
BTI,2024-01-02,2025-08-15,406,239,0.59,1.17,2025-06-20,40,27,0.68,0.18579234972677594,0.2918,185
UOPSX,2024-01-02,2025-08-15,406,226,0.56,0.7,2025-06-20,40,25,0.62,0.18881118881118875,0.2895,186
GCCAX,2024-01-02,2025-08-15,406,197,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.2889,187
GCCLX,2024-01-02,2025-08-15,406,198,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.2889,187
GCCHX,2024-01-02,2025-08-15,406,196,0.48,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.2889,187
RYCCX,2024-01-02,2025-08-15,406,230,0.57,0.71,2025-06-20,40,25,0.62,0.1875,0.2879,190
RIOT,2024-01-02,2025-08-15,406,188,0.46,-0.26,2025-06-20,40,22,0.55,0.19354838709677424,0.2863,191
IPHA,2024-01-02,2025-08-15,406,187,0.46,-0.18999999999999995,2025-06-20,40,15,0.38,0.2272727272727273,0.2844,192
FET,2024-01-02,2025-08-15,406,204,0.5,0.040000000000000036,2025-06-20,40,21,0.52,0.1954022988505748,0.2841,193
HAS,2024-01-02,2025-08-15,406,218,0.54,0.74,2025-06-20,40,25,0.62,0.18367346938775508,0.2834,194
JNJ,2024-01-02,2025-08-15,406,220,0.54,0.15999999999999992,2025-06-20,40,25,0.62,0.18367346938775508,0.2834,194
SGMO,2024-01-02,2025-08-15,406,173,0.43,0.040000000000000036,2025-06-20,40,12,0.3,0.2682926829268293,0.2833,196
VECO,2024-01-02,2025-08-15,406,193,0.48,-0.21999999999999997,2025-06-20,40,19,0.48,0.19999999999999996,0.2824,197
YALA,2024-01-02,2025-08-15,406,195,0.48,0.29000000000000004,2025-06-20,40,18,0.45,0.20560747663551404,0.2823,198
AMCX,2024-01-02,2025-08-15,406,199,0.49,-0.63,2025-06-20,40,21,0.52,0.19354838709677424,0.2821,199
ATUS,2024-01-02,2025-08-15,406,194,0.48,-0.26,2025-06-20,40,21,0.52,0.19354838709677424,0.2821,199
AMG,2024-01-02,2025-08-15,406,220,0.54,0.45999999999999996,2025-06-20,40,23,0.57,0.1869918699186992,0.2816,201
ETSY,2024-01-02,2025-08-15,406,206,0.51,-0.18000000000000005,2025-06-20,40,22,0.55,0.18840579710144922,0.2807,202
HUM,2024-01-02,2025-08-15,406,212,0.52,-0.38,2025-06-20,40,20,0.5,0.1923076923076923,0.2778,203
STX,2024-01-02,2025-08-15,406,215,0.53,0.95,2025-06-20,40,21,0.52,0.18902439024390238,0.2773,204
PVH,2024-01-02,2025-08-15,406,195,0.48,-0.37,2025-06-20,40,21,0.52,0.18867924528301883,0.2769,205
GRC,2024-01-02,2025-08-15,406,210,0.52,0.21999999999999997,2025-06-20,40,22,0.55,0.18446601941747565,0.2763,206
AMBC,2024-01-02,2025-08-15,406,201,0.5,-0.5,2025-06-20,40,20,0.5,0.19047619047619047,0.2759,207
CDNS,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,21,0.52,0.1875,0.2756,208
BTDR,2024-01-02,2025-08-15,406,206,0.51,0.51,2025-06-20,40,20,0.5,0.1889763779527558,0.2743,209
BA,2024-01-02,2025-08-15,406,205,0.5,-0.06999999999999995,2025-06-20,40,24,0.6,0.17721518987341778,0.2736,210
IDCC,2024-01-02,2025-08-15,406,220,0.54,1.5899999999999999,2025-06-20,40,20,0.5,0.18807339449541272,0.2733,211
AMKR,2024-01-02,2025-08-15,406,204,0.5,-0.22999999999999998,2025-06-20,40,21,0.52,0.18461538461538463,0.2725,212
GM,2024-01-02,2025-08-15,406,232,0.57,0.5900000000000001,2025-06-20,40,26,0.65,0.1691176470588236,0.2684,213
NUE,2024-01-02,2025-08-15,406,203,0.5,-0.15000000000000002,2025-06-20,40,21,0.52,0.18055555555555558,0.268,214
PLCE,2024-01-02,2025-08-15,406,172,0.42,-0.8,2025-06-20,40,22,0.55,0.17647058823529416,0.2672,215
CCSI,2024-01-02,2025-08-15,406,206,0.51,0.050000000000000044,2025-06-20,40,21,0.52,0.1797752808988764,0.2672,215
