Symbol,start_date,end_date,n_change,n_gain,gain_ratio,relative_change,date_trailing_end,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
BW,2024-01-02,2025-08-15,406,182,0.45,0.06000000000000005,2025-06-20,40,18,0.45,0.606060606060606,1.1726,26
SCS,2024-01-02,2025-08-15,406,199,0.49,0.29000000000000004,2025-06-20,40,21,0.52,0.5925925925925926,1.1527,27
SOFI,2024-01-02,2025-08-15,406,211,0.52,1.46,2025-06-20,40,26,0.65,0.5569620253164556,1.0906,28
AMLX,2024-01-02,2025-08-15,406,203,0.5,-0.47,2025-06-20,40,22,0.55,0.5588235294117647,1.09,29
CLF,2024-01-02,2025-08-15,406,186,0.46,-0.47,2025-06-20,40,21,0.52,0.5142857142857145,1.004,30
SPTN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,18,0.45,0.5128205128205128,0.9972,31
RGTI,2024-01-02,2025-08-15,406,190,0.47,17.1,2025-06-20,40,20,0.5,0.5058236272878538,0.9867,32
DDD,2024-01-02,2025-08-15,406,169,0.42,-0.6699999999999999,2025-06-20,40,20,0.5,0.5,0.9756,33
BYON,2024-01-02,2025-08-15,406,165,0.41,-0.6699999999999999,2025-06-20,40,19,0.48,0.5,0.9744,34
WOLF,2024-01-02,2025-08-15,406,178,0.44,-0.97,2025-06-20,40,15,0.38,0.5,0.9677,35
SVRA,2024-01-02,2025-08-15,406,192,0.47,-0.30000000000000004,2025-06-20,40,26,0.65,0.4893617021276595,0.9606,36
BWMX,2024-01-02,2025-08-15,406,181,0.45,0.1299999999999999,2025-06-20,40,24,0.6,0.48684210526315774,0.9543,37
RKLB,2024-01-02,2025-08-15,406,209,0.51,7.34,2025-06-20,40,20,0.5,0.47349823321554774,0.9251,38
HOOD,2024-01-02,2025-08-15,406,231,0.57,8.23,2025-06-20,40,23,0.57,0.4535433070866144,0.8895,39
MBI,2024-01-02,2025-08-15,406,201,0.5,0.09000000000000008,2025-06-20,40,23,0.57,0.45333333333333337,0.8891,40
HBI,2024-01-02,2025-08-15,406,193,0.48,0.43999999999999995,2025-06-20,40,19,0.48,0.4545454545454546,0.8879,41
ALB,2024-01-02,2025-08-15,406,195,0.48,-0.42000000000000004,2025-06-20,40,24,0.6,0.44999999999999973,0.8834,42
POWL,2024-01-02,2025-08-15,406,210,0.52,1.8399999999999999,2025-06-20,40,22,0.55,0.44897959183673475,0.88,43
CLS,2024-01-02,2025-08-15,406,231,0.57,5.91,2025-06-20,40,24,0.6,0.44560669456066937,0.875,44
GPRO,2024-01-02,2025-08-15,406,167,0.41,-0.61,2025-06-20,40,22,0.55,0.4444444444444444,0.8713,45
IVZ,2024-01-02,2025-08-15,406,218,0.54,0.29000000000000004,2025-06-20,40,26,0.65,0.43333333333333335,0.8525,46
DISPF,2024-01-02,2025-08-15,406,41,0.1,-20.36,2025-06-20,40,2,0.05,0.5304347826086955,0.8385,47
INDI,2024-01-02,2025-08-15,406,180,0.44,-0.4,2025-06-20,40,19,0.48,0.4285714285714286,0.8382,48
NIO,2024-01-02,2025-08-15,406,185,0.46,-0.43000000000000005,2025-06-20,40,22,0.55,0.4249999999999998,0.8339,49
VNET,2024-01-02,2025-08-15,406,191,0.47,1.88,2025-06-20,40,19,0.48,0.41871921182266014,0.8194,50
CIA,2024-01-02,2025-08-15,406,207,0.51,0.8700000000000001,2025-06-20,40,23,0.57,0.40601503759398505,0.7979,51
PX,2024-01-02,2025-08-15,406,213,0.52,0.33000000000000007,2025-06-20,40,25,0.62,0.40000000000000013,0.7874,52
EMBC,2024-01-02,2025-08-15,406,192,0.47,-0.22999999999999998,2025-06-20,40,22,0.55,0.3999999999999999,0.7857,53
NUVB,2024-01-02,2025-08-15,406,183,0.45,0.75,2025-06-20,40,19,0.48,0.3999999999999999,0.7835,54
CYD,2024-01-02,2025-08-15,406,208,0.51,2.71,2025-06-20,40,24,0.6,0.39473684210526305,0.7767,55
TME,2024-01-02,2025-08-15,406,208,0.51,1.9900000000000002,2025-06-20,40,25,0.62,0.3842592592592593,0.7569,56
GDOT,2024-01-02,2025-08-15,406,209,0.51,0.3700000000000001,2025-06-20,40,20,0.5,0.38383838383838387,0.7532,57
FOR,2024-01-02,2025-08-15,406,195,0.48,-0.17000000000000004,2025-06-20,40,21,0.52,0.3833333333333333,0.7529,58
FSLR,2024-01-02,2025-08-15,406,200,0.49,0.15999999999999992,2025-06-20,40,21,0.52,0.38095238095238093,0.7483,59
CRNC,2024-01-02,2025-08-15,406,184,0.45,-0.38,2025-06-20,40,21,0.52,0.37777777777777777,0.7422,60
AMD,2024-01-02,2025-08-15,406,205,0.5,0.28,2025-06-20,40,26,0.65,0.37634408602150526,0.7419,61
CRDO,2024-01-02,2025-08-15,406,220,0.54,5.35,2025-06-20,40,22,0.55,0.36559139784946226,0.7192,62
CTKB,2024-01-02,2025-08-15,406,190,0.47,-0.55,2025-06-20,40,22,0.55,0.36363636363636354,0.7154,63
UAL,2024-01-02,2025-08-15,406,210,0.52,1.48,2025-06-20,40,25,0.62,0.3626373626373627,0.7149,64
APLD,2024-01-02,2025-08-15,406,195,0.48,1.02,2025-06-20,40,14,0.35,0.3648648648648649,0.7112,65
MNMD,2024-01-02,2025-08-15,406,195,0.48,1.65,2025-06-20,40,21,0.52,0.35897435897435903,0.7059,66
BHC,2024-01-02,2025-08-15,406,206,0.51,0.07000000000000006,2025-06-20,40,23,0.57,0.35443037974683556,0.6981,67
TRIP,2024-01-02,2025-08-15,406,204,0.5,-0.16000000000000003,2025-06-20,40,19,0.48,0.35483870967741926,0.6967,68
AEO,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,19,0.48,0.35416666666666674,0.6954,69
APP,2024-01-02,2025-08-15,406,225,0.55,10.31,2025-06-20,40,24,0.6,0.35125448028673856,0.6924,70
GILT,2024-01-02,2025-08-15,406,185,0.46,0.41999999999999993,2025-06-20,40,18,0.45,0.35238095238095224,0.6912,71
LPSN,2024-01-02,2025-08-15,406,171,0.42,-0.73,2025-06-20,40,21,0.52,0.3500000000000001,0.6885,72
UP,2024-01-02,2025-08-15,406,186,0.46,-0.53,2025-06-20,40,20,0.5,0.34285714285714297,0.6742,73
TIGR,2024-01-02,2025-08-15,406,193,0.48,1.63,2025-06-20,40,21,0.52,0.34183673469387754,0.6727,74
TPB,2024-01-02,2025-08-15,406,222,0.55,2.82,2025-06-20,40,23,0.57,0.3356643356643356,0.6617,75
DHI,2024-01-02,2025-08-15,406,206,0.51,0.1200000000000001,2025-06-20,40,25,0.62,0.3333333333333335,0.6579,76
SHOP,2024-01-02,2025-08-15,406,214,0.53,0.9199999999999999,2025-06-20,40,22,0.55,0.33333333333333326,0.6567,77
ABCL,2024-01-02,2025-08-15,406,184,0.45,-0.19999999999999996,2025-06-20,40,22,0.55,0.3333333333333335,0.6567,77
VC,2024-01-02,2025-08-15,406,188,0.46,-0.040000000000000036,2025-06-20,40,20,0.5,0.33333333333333326,0.6557,79
TARS,2024-01-02,2025-08-15,406,201,0.5,1.69,2025-06-20,40,22,0.55,0.33168316831683176,0.6535,80
CELH,2024-01-02,2025-08-15,406,189,0.47,-0.030000000000000027,2025-06-20,40,23,0.57,0.3287671232876712,0.6483,81
TILE,2024-01-02,2025-08-15,406,202,0.5,1.12,2025-06-20,40,23,0.57,0.32499999999999996,0.6409,82
SNPS,2024-01-02,2025-08-15,406,212,0.52,0.24,2025-06-20,40,21,0.52,0.3191489361702129,0.6287,83
CDXS,2024-01-02,2025-08-15,406,193,0.48,-0.040000000000000036,2025-06-20,40,22,0.55,0.31506849315068486,0.6212,84
CDE,2024-01-02,2025-08-15,406,206,0.51,2.65,2025-06-20,40,21,0.52,0.31294964028776984,0.6167,85
CHRW,2024-01-02,2025-08-15,406,206,0.51,0.44999999999999996,2025-06-20,40,22,0.55,0.30630630630630606,0.6042,86
JBLU,2024-01-02,2025-08-15,406,211,0.52,-0.010000000000000009,2025-06-20,40,19,0.48,0.30263157894736836,0.5958,87
NNOCF,2024-01-02,2025-08-15,406,27,0.07,-0.15000000000000002,2025-06-20,40,3,0.08,0.328125,0.5915,88
EBAY,2024-01-02,2025-08-15,406,224,0.55,1.3599999999999999,2025-06-20,40,23,0.57,0.29670329670329654,0.5858,89
GLW,2024-01-02,2025-08-15,406,222,0.55,1.23,2025-06-20,40,22,0.55,0.2965116279069768,0.5851,90
URI,2024-01-02,2025-08-15,406,210,0.52,0.6299999999999999,2025-06-20,40,25,0.62,0.2936507936507935,0.5805,91
TBBK,2024-01-02,2025-08-15,406,219,0.54,0.72,2025-06-20,40,28,0.7,0.29323308270676685,0.5804,92
AES,2024-01-02,2025-08-15,406,202,0.5,-0.25,2025-06-20,40,23,0.57,0.2931034482758621,0.5788,93
NCLH,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.2912621359223302,0.5749,94
PLTR,2024-01-02,2025-08-15,406,220,0.54,9.69,2025-06-20,40,22,0.55,0.2910628019323671,0.5745,95
IOVA,2024-01-02,2025-08-15,406,179,0.44,-0.69,2025-06-20,40,18,0.45,0.29166666666666674,0.574,96
AMBA,2024-01-02,2025-08-15,406,210,0.52,0.1100000000000001,2025-06-20,40,17,0.42,0.2906976744186047,0.5716,97
BBVA,2024-01-02,2025-08-15,406,228,0.56,1.33,2025-06-20,40,24,0.6,0.28729281767955794,0.5678,98
WS,2024-01-02,2025-08-15,406,199,0.49,0.20999999999999996,2025-06-20,40,22,0.55,0.2872340425531916,0.5671,99
LVS,2024-01-02,2025-08-15,406,212,0.52,0.08000000000000007,2025-06-20,40,26,0.65,0.2857142857142858,0.5652,100
MHK,2024-01-02,2025-08-15,406,202,0.5,0.21999999999999997,2025-06-20,40,23,0.57,0.28421052631578947,0.5615,101
JMIGX,2024-01-02,2025-08-15,406,209,0.51,0.27,2025-06-20,40,24,0.6,0.2828282828282829,0.5591,102
GCI,2024-01-02,2025-08-15,406,193,0.48,0.78,2025-06-20,40,20,0.5,0.28057553956834536,0.5534,103
OSK,2024-01-02,2025-08-15,406,210,0.52,0.33000000000000007,2025-06-20,40,22,0.55,0.27884615384615397,0.5507,104
DAL,2024-01-02,2025-08-15,406,204,0.5,0.52,2025-06-20,40,21,0.52,0.277310924369748,0.5474,105
NKE,2024-01-02,2025-08-15,406,198,0.49,-0.26,2025-06-20,40,21,0.52,0.27586206896551735,0.5446,106
SANA,2024-01-02,2025-08-15,406,179,0.44,-0.20999999999999996,2025-06-20,40,20,0.5,0.27419354838709675,0.541,107
JMCGX,2024-01-02,2025-08-15,406,209,0.51,0.26,2025-06-20,40,24,0.6,0.2727272727272727,0.5393,108
CUBI,2024-01-02,2025-08-15,406,205,0.5,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.5308,109
BWA,2024-01-02,2025-08-15,406,216,0.53,0.17999999999999994,2025-06-20,40,21,0.52,0.26881720430107503,0.5308,109
PHM,2024-01-02,2025-08-15,406,203,0.5,0.28,2025-06-20,40,23,0.57,0.26732673267326734,0.5285,111
CMI,2024-01-02,2025-08-15,406,220,0.54,0.71,2025-06-20,40,29,0.72,0.2666666666666666,0.5285,111
INCY,2024-01-02,2025-08-15,406,217,0.53,0.33000000000000007,2025-06-20,40,23,0.57,0.2666666666666666,0.5272,113
RCKY,2024-01-02,2025-08-15,406,194,0.48,-0.050000000000000044,2025-06-20,40,19,0.48,0.2666666666666666,0.526,114
SGMO,2024-01-02,2025-08-15,406,173,0.43,0.040000000000000036,2025-06-20,40,12,0.3,0.2682926829268293,0.5249,115
WDC,2024-01-02,2025-08-15,406,217,0.53,0.96,2025-06-20,40,27,0.68,0.26451612903225796,0.5239,116
TER,2024-01-02,2025-08-15,406,205,0.5,0.050000000000000044,2025-06-20,40,20,0.5,0.2650602409638556,0.5232,117
THRM,2024-01-02,2025-08-15,406,181,0.45,-0.32999999999999996,2025-06-20,40,22,0.55,0.26415094339622636,0.522,118
EXPE,2024-01-02,2025-08-15,406,214,0.53,0.3999999999999999,2025-06-20,40,23,0.57,0.26126126126126104,0.5167,119
MTCH,2024-01-02,2025-08-15,406,204,0.5,0.07000000000000006,2025-06-20,40,23,0.57,0.2588235294117649,0.5119,120
BILI,2024-01-02,2025-08-15,406,204,0.5,1.1400000000000001,2025-06-20,40,23,0.57,0.2588235294117649,0.5119,120
CCL,2024-01-02,2025-08-15,406,210,0.52,0.72,2025-06-20,40,22,0.55,0.2554744525547443,0.5051,122
AMWD,2024-01-02,2025-08-15,406,192,0.47,-0.31000000000000005,2025-06-20,40,22,0.55,0.2545454545454544,0.5033,123
NVDA,2024-01-02,2025-08-15,406,227,0.56,2.75,2025-06-20,40,25,0.62,0.2541806020066888,0.5032,124
MLKN,2024-01-02,2025-08-15,406,194,0.48,-0.16000000000000003,2025-06-20,40,20,0.5,0.25373134328358193,0.5011,125
Z,2024-01-02,2025-08-15,406,209,0.51,0.49,2025-06-20,40,26,0.65,0.25210084033613445,0.4994,126
KELYA,2024-01-02,2025-08-15,406,201,0.5,-0.35,2025-06-20,40,27,0.68,0.25,0.4954,127
BX,2024-01-02,2025-08-15,406,210,0.52,0.3999999999999999,2025-06-20,40,24,0.6,0.24999999999999978,0.4948,128
LEN,2024-01-02,2025-08-15,406,203,0.5,-0.050000000000000044,2025-06-20,40,23,0.57,0.25,0.4946,129
TMCI,2024-01-02,2025-08-15,406,187,0.46,-0.44999999999999996,2025-06-20,40,23,0.57,0.25,0.4946,129
TLYS,2024-01-02,2025-08-15,406,169,0.42,-0.8,2025-06-20,40,17,0.42,0.25,0.4928,131
MLNK,2024-01-02,2025-08-15,406,194,0.48,-0.15000000000000002,2025-06-20,40,16,0.4,0.24999999999999978,0.4923,132
KGC,2024-01-02,2025-08-15,406,229,0.56,2.33,2025-06-20,40,25,0.62,0.24719101123595522,0.4895,133
SOC,2024-01-02,2025-08-15,406,205,0.5,1.33,2025-06-20,40,20,0.5,0.2459893048128341,0.486,134
JKS,2024-01-02,2025-08-15,406,191,0.47,-0.24,2025-06-20,40,16,0.4,0.24590163934426235,0.4844,135
ASYS,2024-01-02,2025-08-15,406,184,0.45,0.16999999999999993,2025-06-20,40,20,0.5,0.24468085106382986,0.4834,136
LNC,2024-01-02,2025-08-15,406,224,0.55,0.6399999999999999,2025-06-20,40,24,0.6,0.2424242424242422,0.48,137
LOB,2024-01-02,2025-08-15,406,203,0.5,-0.22999999999999998,2025-06-20,40,27,0.68,0.24193548387096775,0.4796,138
WYNN,2024-01-02,2025-08-15,406,196,0.48,0.17999999999999994,2025-06-20,40,21,0.52,0.24210526315789482,0.4787,139
AAL,2024-01-02,2025-08-15,406,202,0.5,-0.020000000000000018,2025-06-20,40,24,0.6,0.240506329113924,0.4762,140
TEL,2024-01-02,2025-08-15,406,217,0.53,0.5,2025-06-20,40,26,0.65,0.2396694214876034,0.475,141
IDXX,2024-01-02,2025-08-15,406,198,0.49,0.18999999999999995,2025-06-20,40,23,0.57,0.23958333333333326,0.4742,142
TLK,2024-01-02,2025-08-15,406,194,0.48,-0.12,2025-06-20,40,19,0.48,0.23943661971830998,0.4729,143
IQV,2024-01-02,2025-08-15,406,194,0.48,-0.17000000000000004,2025-06-20,40,22,0.55,0.23880597014925353,0.4725,144
TMO,2024-01-02,2025-08-15,406,199,0.49,-0.09999999999999998,2025-06-20,40,25,0.62,0.23287671232876717,0.4615,145
AMPH,2024-01-02,2025-08-15,406,186,0.46,-0.52,2025-06-20,40,17,0.42,0.23076923076923062,0.4554,146
EL,2024-01-02,2025-08-15,406,193,0.48,-0.35,2025-06-20,40,24,0.6,0.2264150943396226,0.4486,147
ACLS,2024-01-02,2025-08-15,406,194,0.48,-0.35,2025-06-20,40,21,0.52,0.2264150943396226,0.448,148
IPHA,2024-01-02,2025-08-15,406,187,0.46,-0.18999999999999995,2025-06-20,40,15,0.38,0.2272727272727273,0.4478,149
AVGO,2024-01-02,2025-08-15,406,220,0.54,1.88,2025-06-20,40,24,0.6,0.225531914893617,0.4469,150
PWP,2024-01-02,2025-08-15,406,208,0.51,0.8500000000000001,2025-06-20,40,25,0.62,0.22516556291390732,0.4463,151
MFG,2024-01-02,2025-08-15,406,212,0.52,1.0699999999999998,2025-06-20,40,22,0.55,0.2248520710059172,0.4452,152
OKLO,2024-01-02,2025-08-15,406,201,0.5,5.7,2025-06-20,40,20,0.5,0.2248628884826327,0.4447,153
GOOGL,2024-01-02,2025-08-15,406,231,0.57,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.4426,154
GOOG,2024-01-02,2025-08-15,406,234,0.58,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.4426,154
IX,2024-01-02,2025-08-15,406,216,0.53,0.48,2025-06-20,40,27,0.68,0.22314049586776852,0.4426,154
SRAD,2024-01-02,2025-08-15,406,228,0.56,1.81,2025-06-20,40,23,0.57,0.22173913043478266,0.4392,157
ALLE,2024-01-02,2025-08-15,406,217,0.53,0.3799999999999999,2025-06-20,40,26,0.65,0.22123893805309747,0.4387,158
AUR,2024-01-02,2025-08-15,406,194,0.48,0.71,2025-06-20,40,23,0.57,0.22142857142857153,0.4386,159
AX,2024-01-02,2025-08-15,406,201,0.5,0.6000000000000001,2025-06-20,40,23,0.57,0.22137404580152675,0.4385,160
ARQT,2024-01-02,2025-08-15,406,201,0.5,3.92,2025-06-20,40,25,0.62,0.22084367245657566,0.4378,161
ALK,2024-01-02,2025-08-15,406,203,0.5,0.5,2025-06-20,40,24,0.6,0.2195121951219512,0.435,162
SUMCF,2024-01-02,2025-08-15,406,156,0.38,-0.43999999999999995,2025-06-20,40,23,0.57,0.21739130434782616,0.4307,163
IHS,2024-01-02,2025-08-15,406,188,0.46,0.5900000000000001,2025-06-20,40,22,0.55,0.2137404580152671,0.4234,164
MAS,2024-01-02,2025-08-15,406,208,0.51,0.1399999999999999,2025-06-20,40,25,0.62,0.21276595744680837,0.4219,165
EZPW,2024-01-02,2025-08-15,406,197,0.49,0.8400000000000001,2025-06-20,40,22,0.55,0.21052631578947367,0.4171,166
ORCL,2024-01-02,2025-08-15,406,228,0.56,1.4300000000000002,2025-06-20,40,27,0.68,0.20895522388059717,0.4147,167
MGA,2024-01-02,2025-08-15,406,211,0.52,-0.18999999999999995,2025-06-20,40,25,0.62,0.20895522388059695,0.4144,168
YALA,2024-01-02,2025-08-15,406,195,0.48,0.29000000000000004,2025-06-20,40,18,0.45,0.20560747663551404,0.4066,169
VTRS,2024-01-02,2025-08-15,406,197,0.49,0.0,2025-06-20,40,23,0.57,0.20481927710843384,0.406,170
ADTTF,2024-01-02,2025-08-15,406,49,0.12,1.1,2025-06-20,40,4,0.1,0.21387283236994237,0.406,170
RCUS,2024-01-02,2025-08-15,406,192,0.47,-0.47,2025-06-20,40,23,0.57,0.20454545454545459,0.4055,172
DINRF,2024-01-02,2025-08-15,406,48,0.12,-8.120000000000001,2025-06-20,40,5,0.12,0.2108843537414966,0.4047,173
CMA,2024-01-02,2025-08-15,406,208,0.51,0.30000000000000004,2025-06-20,40,25,0.62,0.20370370370370372,0.4041,174
FAST,2024-01-02,2025-08-15,406,206,0.51,0.6000000000000001,2025-06-20,40,26,0.65,0.20300751879699241,0.4029,175
EFXT,2024-01-02,2025-08-15,406,215,0.53,1.21,2025-06-20,40,22,0.55,0.20108695652173902,0.3985,176
NMR,2024-01-02,2025-08-15,406,221,0.54,0.8,2025-06-20,40,24,0.6,0.19999999999999996,0.3967,177
REVG,2024-01-02,2025-08-15,406,210,0.52,2.48,2025-06-20,40,22,0.55,0.19999999999999996,0.3964,178
GCCAX,2024-01-02,2025-08-15,406,197,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.3962,179
GCCHX,2024-01-02,2025-08-15,406,196,0.48,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.3962,179
GCCLX,2024-01-02,2025-08-15,406,198,0.49,-0.09999999999999998,2025-06-20,40,21,0.52,0.19999999999999996,0.3962,179
VECO,2024-01-02,2025-08-15,406,193,0.48,-0.21999999999999997,2025-06-20,40,19,0.48,0.19999999999999996,0.3958,182
C,2024-01-02,2025-08-15,406,220,0.54,0.8700000000000001,2025-06-20,40,25,0.62,0.19871794871794868,0.3943,183
ANF,2024-01-02,2025-08-15,406,200,0.49,0.030000000000000027,2025-06-20,40,24,0.6,0.1976744186046513,0.3921,184
NEM,2024-01-02,2025-08-15,406,222,0.55,0.76,2025-06-20,40,24,0.6,0.19727891156462585,0.3913,185
FET,2024-01-02,2025-08-15,406,204,0.5,0.040000000000000036,2025-06-20,40,21,0.52,0.1954022988505748,0.3872,186
IPGP,2024-01-02,2025-08-15,406,214,0.53,-0.26,2025-06-20,40,25,0.62,0.19354838709677424,0.3841,187
RIOT,2024-01-02,2025-08-15,406,188,0.46,-0.26,2025-06-20,40,22,0.55,0.19354838709677424,0.3837,188
AMCX,2024-01-02,2025-08-15,406,199,0.49,-0.63,2025-06-20,40,21,0.52,0.19354838709677424,0.3836,189
ATUS,2024-01-02,2025-08-15,406,194,0.48,-0.26,2025-06-20,40,21,0.52,0.19354838709677424,0.3836,189
RYVLX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.3832,191
RYVYX,2024-01-02,2025-08-15,406,230,0.57,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.3832,191
UOPIX,2024-01-02,2025-08-15,406,227,0.56,0.73,2025-06-20,40,25,0.62,0.193103448275862,0.3832,191
HUM,2024-01-02,2025-08-15,406,212,0.52,-0.38,2025-06-20,40,20,0.5,0.1923076923076923,0.381,194
DBD,2024-01-02,2025-08-15,406,219,0.54,1.1800000000000002,2025-06-20,40,26,0.65,0.1912568306010929,0.3797,195
TPR,2024-01-02,2025-08-15,406,217,0.53,1.7400000000000002,2025-06-20,40,25,0.62,0.19130434782608718,0.3797,195
AMBC,2024-01-02,2025-08-15,406,201,0.5,-0.5,2025-06-20,40,20,0.5,0.19047619047619047,0.3774,197
LOW,2024-01-02,2025-08-15,406,212,0.52,0.18999999999999995,2025-06-20,40,27,0.68,0.18999999999999995,0.3773,198
SAN,2024-01-02,2025-08-15,406,231,0.57,1.4500000000000002,2025-06-20,40,26,0.65,0.1893203883495147,0.3759,199
UOPSX,2024-01-02,2025-08-15,406,226,0.56,0.7,2025-06-20,40,25,0.62,0.18881118881118875,0.3748,200
STX,2024-01-02,2025-08-15,406,215,0.53,0.95,2025-06-20,40,21,0.52,0.18902439024390238,0.3747,201
BTDR,2024-01-02,2025-08-15,406,206,0.51,0.51,2025-06-20,40,20,0.5,0.1889763779527558,0.3744,202
PVH,2024-01-02,2025-08-15,406,195,0.48,-0.37,2025-06-20,40,21,0.52,0.18867924528301883,0.374,203
ETSY,2024-01-02,2025-08-15,406,206,0.51,-0.18000000000000005,2025-06-20,40,22,0.55,0.18840579710144922,0.3736,204
LPG,2024-01-02,2025-08-15,406,194,0.48,-0.18000000000000005,2025-06-20,40,17,0.42,0.18840579710144922,0.3727,205
IDCC,2024-01-02,2025-08-15,406,220,0.54,1.5899999999999999,2025-06-20,40,20,0.5,0.18807339449541272,0.3726,206
RYCCX,2024-01-02,2025-08-15,406,230,0.57,0.71,2025-06-20,40,25,0.62,0.1875,0.3722,207
CDNS,2024-01-02,2025-08-15,406,212,0.52,0.33000000000000007,2025-06-20,40,21,0.52,0.1875,0.3717,208
AMG,2024-01-02,2025-08-15,406,220,0.54,0.45999999999999996,2025-06-20,40,23,0.57,0.1869918699186992,0.371,209
BTI,2024-01-02,2025-08-15,406,239,0.59,1.17,2025-06-20,40,27,0.68,0.18579234972677594,0.369,210
AMKR,2024-01-02,2025-08-15,406,204,0.5,-0.22999999999999998,2025-06-20,40,21,0.52,0.18461538461538463,0.366,211
GRC,2024-01-02,2025-08-15,406,210,0.52,0.21999999999999997,2025-06-20,40,22,0.55,0.18446601941747565,0.3659,212
JNJ,2024-01-02,2025-08-15,406,220,0.54,0.15999999999999992,2025-06-20,40,25,0.62,0.18367346938775508,0.3647,213
HAS,2024-01-02,2025-08-15,406,218,0.54,0.74,2025-06-20,40,25,0.62,0.18367346938775508,0.3647,213
MCRNF,2024-01-02,2025-08-15,406,8,0.02,0.08000000000000007,2025-06-20,40,2,0.05,0.19999999999999996,0.3636,215
NUE,2024-01-02,2025-08-15,406,203,0.5,-0.15000000000000002,2025-06-20,40,21,0.52,0.18055555555555558,0.358,216
